name,glon,glat,ts,r95,diffuse,d,Fp,Ep,source type
4FGL J1743.2-1404,12.453,8.199,56.145,0.103,0.556,-0.079,57.899,0.100,UNID-PSR
4FGL J1743.4-3123,357.654,-0.874,51.991,0.068,1.471,0.790,1.635,2.381,UNID-PSR
4FGL J1743.4-3406,355.401,-2.264,45.831,0.116,0.992,1.120,1.034,1.233,UNID-PSR
4FGL J1743.4-2406,3.836,2.926,107.774,0.109,0.913,0.699,2.231,0.894,UNID-PSR
4FGL J1743.5-2616,2.039,1.777,26.370,0.060,1.109,0.229,0.119,2.488,UNID-BLL
4FGL J1743.6-3341,355.727,-2.148,53.079,0.054,1.064,0.325,0.304,3.019,UNID-BLL
4FGL J1743.7-4321,347.434,-7.244,309.758,0.049,0.477,0.636,4.193,0.496,UNID-PSR
4FGL J1743.8-3143,357.431,-1.145,43.795,0.052,1.420,0.075,0.677,0.270,UNID-BLL
4FGL J1743.9-3539,353.886,-3.279,67.887,0.088,0.878,0.891,0.590,1.827,UNID-PSR
4FGL J1743.9-1824,8.882,5.834,97.727,0.085,0.700,1.901,1.906,1.003,bcu-psr
4FGL J1744.0-7618,317.103,-22.453,4895.451,0.015,0.310,0.836,37.281,1.615,MSP
4FGL J1744.0-2504,3.081,2.344,66.858,0.071,1.043,0.479,1.203,0.859,UNID-PSR
4FGL J1744.0-1311,13.346,8.460,279.058,0.037,0.575,0.638,1.895,1.547,UNID-PSR
4FGL J1744.4-1135,14.789,9.182,4117.333,0.018,0.668,0.915,146.696,0.899,MSP
4FGL J1744.5-2612,2.215,1.656,120.502,0.060,1.121,0.274,2.025,1.058,unk-psr
4FGL J1744.7-1557,11.046,6.894,213.167,0.044,0.613,0.479,1.770,0.930,UNID-PSR
4FGL J1744.9-3322,356.111,-2.221,76.718,0.084,1.005,1.052,1.286,2.126,UNID-PSR
4FGL J1744.9-2153,5.920,3.797,92.978,0.092,0.820,0.336,1.056,0.745,UNID-PSR
4FGL J1744.9-2905,359.794,0.054,166.884,0.049,2.069,1.574,64.003,3.301,unk-psr
4FGL J1745.3-3502,354.786,-3.126,49.024,0.081,0.807,0.253,0.172,2.334,UNID-BLL
4FGL J1745.5-2249,5.210,3.253,57.506,0.082,0.877,0.418,0.883,0.599,UNID-PSR
4FGL J1745.5+1017,34.866,19.247,704.098,0.027,0.182,0.925,3.024,1.931,MSP
4FGL J1745.6-3626,353.626,-3.883,144.332,0.064,0.852,0.483,1.106,1.536,UNID-PSR
4FGL J1745.6-2859,359.947,-0.042,14267.068,0.010,2.154,0.305,12565.246,0.622,GC-psr
4FGL J1745.6-3145,357.560,-1.479,108.766,0.072,1.360,0.816,5.016,1.191,UNID-PSR
4FGL J1745.7-3254,356.622,-2.099,34.803,0.071,1.079,-0.015,6.246,0.100,UNID-FSRQ
4FGL J1745.7-2506,3.316,1.991,122.817,0.082,1.099,0.858,4.051,1.148,unk-psr
4FGL J1746.0-2349,4.427,2.572,70.529,0.129,0.870,0.362,2.818,0.301,UNID-PSR
4FGL J1746.1-2541,2.870,1.526,79.499,0.078,1.115,0.694,2.489,1.098,UNID-PSR
4FGL J1746.4-2852,0.141,-0.096,1084.406,0.020,2.332,1.002,504.913,2.547,pwn-psr
4FGL J1746.4-3541,354.283,-3.723,162.942,0.109,0.790,1.078,6.161,0.591,UNID-PSR
4FGL J1746.5-2019,7.469,4.326,135.333,0.101,0.844,0.467,2.923,0.573,UNID-PSR
4FGL J1746.8-3239,356.956,-2.155,2373.069,0.021,1.182,0.980,181.518,1.313,young
4FGL J1747.0-3505,354.876,-3.429,377.168,0.052,0.770,0.513,11.806,0.482,UNID-PSR
4FGL J1747.2-2957,359.304,-0.842,4571.663,0.016,1.717,0.556,2006.837,0.503,young
4FGL J1747.6+0324,28.633,15.755,237.361,0.040,0.406,0.546,0.818,1.659,UNID-PSR
4FGL J1747.6-4211,348.829,-7.193,76.247,0.068,0.476,1.302,0.337,1.760,bcu-psr
4FGL J1747.7-2141,6.460,3.324,44.023,0.092,0.928,0.236,0.381,0.608,UNID-BLL
4FGL J1747.7-4037,350.219,-6.433,417.432,0.036,0.498,0.538,4.020,0.635,MSP
4FGL J1747.8-0316,22.565,12.563,46.414,0.036,0.593,0.678,0.068,6.899,UNID-BLL
4FGL J1747.8-3006,359.290,-1.012,53.603,0.089,1.569,1.060,3.397,2.926,UNID-PSR
4FGL J1747.8-1827,9.194,4.919,60.621,0.226,0.755,0.645,12.966,0.100,UNID-PSR
4FGL J1747.9-3224,357.270,-2.228,85.954,0.085,1.227,0.519,4.070,0.718,UNID-PSR
4FGL J1748.0-2446,3.840,1.690,6761.783,0.014,1.171,0.780,579.877,1.403,glc
4FGL J1748.2-1942,8.187,4.290,58.541,0.098,0.816,0.155,0.298,0.815,UNID-BLL
4FGL J1748.3-2906,0.177,-0.596,141.677,0.042,1.803,1.330,15.039,2.511,UNID-PSR
4FGL J1748.4+1601,40.729,20.948,47.873,0.102,-0.000,0.529,0.045,1.659,UNID-BLL
4FGL J1748.4+7059,101.579,30.659,27.834,0.133,-0.429,1.240,0.020,0.984,UNID-FSRQ
4FGL J1748.5-1648,10.755,5.671,78.419,0.186,0.738,0.699,13.813,0.147,UNID-PSR
4FGL J1748.8-3915,351.483,-5.867,199.568,0.042,0.539,1.485,2.062,1.739,UNID-PSR
4FGL J1748.9-2021,7.722,3.795,394.205,0.036,0.858,0.433,6.063,0.993,glc
4FGL J1749.0-2327,4.967,2.292,34.479,0.100,0.951,0.656,0.434,1.193,bcu-psr
4FGL J1749.0-2119,6.981,3.290,53.486,0.248,0.850,0.862,1.504,0.674,UNID-PSR
4FGL J1749.6-3143,358.074,-2.195,89.669,0.072,1.310,0.800,2.151,1.673,UNID-PSR
4FGL J1749.8-0303,23.046,12.214,447.895,0.043,0.578,0.399,15.377,0.218,UNID-PSR
4FGL J1750.0-3347,356.290,-3.566,47.593,0.140,0.884,1.507,0.565,1.654,UNID-PSR
4FGL J1750.2-3846,352.039,-5.891,126.412,0.088,0.574,0.183,17.063,0.100,UNID-PSR
4FGL J1750.3-3702,353.531,-5.006,836.664,0.024,0.662,0.879,10.698,1.564,glc
4FGL J1750.4-1721,10.475,5.038,48.446,0.089,0.702,0.869,0.366,1.514,UNID-PSR
4FGL J1750.4-3023,359.289,-1.697,96.087,0.094,1.178,1.037,4.296,1.187,unk-psr
4FGL J1750.6-1906,9.031,4.090,87.878,0.080,0.830,0.783,0.918,1.317,UNID-PSR
4FGL J1750.8-4405,347.402,-8.658,74.783,0.060,0.459,0.295,0.329,0.420,UNID-BLL
4FGL J1750.8-3106,358.893,-2.120,54.563,0.102,1.072,1.026,1.182,1.388,unk-psr
4FGL J1750.8-1246,14.534,7.115,36.696,0.122,0.778,0.634,0.354,0.710,UNID-PSR
4FGL J1750.9-3301,356.993,-3.023,43.731,0.128,0.933,0.980,0.435,2.074,UNID-PSR
4FGL J1751.1+0109,27.015,13.906,44.667,0.223,0.453,0.470,2.083,0.100,UNID-FSRQ
4FGL J1751.6-3002,359.724,-1.693,60.809,0.152,1.141,0.293,22.302,0.100,UNID-PSR
4FGL J1752.0+3606,61.794,26.934,112.360,0.044,-0.357,0.697,0.067,9.967,UNID-BLL
4FGL J1752.2-1731,10.584,4.568,25.449,0.069,0.699,0.932,0.072,4.791,UNID-BLL
4FGL J1752.3-2914,0.488,-1.566,195.497,0.066,1.134,0.303,47.597,0.136,UNID-PSR
4FGL J1752.3-3139,358.559,-2.651,114.956,0.104,1.018,0.465,4.716,0.456,UNID-PSR
4FGL J1752.4-0758,19.001,9.236,43.658,0.163,0.660,0.537,5.633,0.100,UNID-PSR
4FGL J1752.6-1010,17.039,8.157,44.651,0.105,0.834,0.592,1.275,0.343,bcu-psr
4FGL J1752.7-3810,352.796,-5.988,97.945,0.093,0.551,0.860,0.615,1.268,UNID-PSR
4FGL J1752.7-3040,359.331,-2.291,93.214,0.099,1.051,0.814,2.330,1.070,UNID-PSR
4FGL J1752.8-4449,346.991,-9.309,220.852,0.036,0.359,0.661,0.878,1.475,UNID-PSR
4FGL J1753.2-2848,0.963,-1.340,64.473,0.114,1.208,1.496,2.983,1.390,unk-psr
4FGL J1753.3-3325,356.831,-3.784,39.266,0.148,0.838,0.725,0.577,0.783,bcu-psr
4FGL J1753.8-2538,3.769,0.118,1579.408,0.018,1.668,0.599,168.528,1.825,UNID-PSR
4FGL J1753.9+2443,49.991,23.019,146.126,0.052,-0.088,0.350,0.109,2.105,UNID-BLL
4FGL J1754.1-4333,348.229,-8.908,55.856,0.034,0.399,1.548,0.114,14.690,UNID-BLL
4FGL J1754.3-4443,347.208,-9.495,159.443,0.053,0.343,1.002,1.022,1.031,UNID-PSR
4FGL J1754.3-2915,0.723,-1.841,50.716,0.089,1.008,1.421,1.031,2.046,UNID-PSR
4FGL J1754.3-3236,357.875,-3.318,66.509,0.107,0.873,0.956,1.102,1.036,UNID-PSR
4FGL J1754.6-2933,0.470,-1.985,241.268,0.054,0.999,1.191,9.900,1.211,UNID-PSR
4FGL J1754.8-3200,358.380,-3.224,87.327,0.084,0.892,1.062,0.979,2.074,UNID-PSR
4FGL J1755.0+0010,26.556,12.614,31.050,0.129,0.505,-0.002,1.392,0.100,UNID-BLL
4FGL J1755.3-3937,351.857,-7.184,61.705,0.098,0.462,0.999,0.326,1.223,UNID-PSR
4FGL J1755.5-3734,353.597,-6.175,29.655,0.067,0.547,0.624,0.053,6.836,UNID-BLL
4FGL J1755.6-2050,7.915,2.204,68.042,0.193,0.954,-0.015,649.775,0.100,UNID-PSR
4FGL J1755.7-3259,357.616,-3.930,40.304,0.097,0.813,0.648,0.223,2.370,UNID-PSR
4FGL J1755.9-4009,351.312,-7.537,56.802,0.075,0.453,0.634,0.198,1.126,UNID-PSR
4FGL J1755.9+0953,35.619,16.760,35.044,0.055,0.239,1.483,0.040,11.007,UNID-BLL
4FGL J1756.1-2516,4.377,-0.125,135.601,0.103,1.830,-0.016,5677.570,0.100,unk-psr
4FGL J1756.3+0236,28.957,13.483,55.680,0.116,0.319,0.325,1.582,0.100,UNID-FSRQ
4FGL J1756.6-2352,5.581,0.403,103.084,0.073,1.583,0.351,7.255,0.696,spp-psr
4FGL J1757.1-3554,355.233,-5.638,114.769,0.067,0.635,1.623,1.026,1.567,UNID-PSR
4FGL J1757.1-2848,1.412,-2.231,75.419,0.090,0.943,0.714,0.985,1.432,UNID-PSR
4FGL J1757.4-3125,359.169,-3.465,149.792,0.062,0.900,0.609,1.813,1.303,UNID-PSR
4FGL J1757.7-2337,5.934,0.435,56.560,0.088,1.550,2.000,3.274,3.430,spp-psr
4FGL J1757.7-6032,332.989,-17.185,553.734,0.026,0.062,0.333,1.066,4.002,MSP
4FGL J1757.8-1802,10.766,3.118,52.197,0.118,0.900,0.018,52.556,0.100,UNID-PSR
4FGL J1758.0-2953,0.573,-2.824,78.729,0.087,0.923,1.558,1.243,1.887,UNID-PSR
4FGL J1758.0-0725,20.132,8.322,71.365,0.188,0.735,0.609,24.726,0.100,UNID-PSR
4FGL J1758.3-3028,0.080,-3.160,223.974,0.043,0.932,0.441,2.309,1.570,bcu-psr
4FGL J1758.5-3219,358.421,-4.036,55.884,0.177,0.819,0.897,0.803,1.084,UNID-PSR
4FGL J1758.7-1621,12.390,3.785,85.260,0.096,0.841,0.610,1.436,0.736,bcu-psr
4FGL J1758.7-4109,350.784,-8.488,407.058,0.029,0.321,0.330,1.607,0.903,UNID-PSR
4FGL J1758.8-1654,11.900,3.502,60.685,0.107,0.864,1.176,0.780,1.555,UNID-PSR
4FGL J1759.0-0107,26.004,11.187,25.742,0.267,0.504,0.771,0.896,0.233,UNID-FSRQ
4FGL J1759.0-3922,352.368,-7.675,53.551,0.133,0.442,1.050,0.729,0.452,UNID-FSRQ
4FGL J1759.1-3849,352.874,-7.399,272.986,0.034,0.449,1.012,1.398,2.092,bcu-psr
4FGL J1759.2-0243,24.491,10.267,76.600,0.144,0.646,1.316,4.798,0.332,UNID-PSR
4FGL J1759.4-3103,359.701,-3.659,105.630,0.089,0.878,0.516,2.506,0.543,UNID-PSR
4FGL J1759.7-2141,7.858,0.935,152.593,0.043,1.394,1.340,5.410,2.831,unk-psr
4FGL J1759.8-1250,15.645,5.320,70.515,0.075,0.860,1.946,0.856,2.117,UNID-PSR
4FGL J1800.1-2417,5.666,-0.418,32.950,0.083,1.711,0.200,0.515,6.269,UNID-BLL
4FGL J1800.1-0323,23.948,9.768,28.488,0.083,0.728,0.759,0.143,1.603,UNID-PSR
4FGL J1800.2-2952,0.793,-3.181,85.901,0.105,0.819,0.623,2.104,0.601,UNID-PSR
4FGL J1800.2-2403,5.882,-0.353,74.317,0.052,1.799,0.161,2.945,1.951,UNID-BLL
4FGL J1800.3-5237,340.559,-14.075,27.004,0.078,0.183,1.756,0.031,4.129,UNID-BLL
4FGL J1800.5-2910,1.452,-2.966,102.597,0.088,0.869,0.479,2.948,0.205,UNID-PSR
4FGL J1800.9-2407,5.867,-0.519,178.959,0.040,1.730,0.154,17.229,0.414,UNID-PSR
4FGL J1801.0-3402,357.232,-5.441,77.759,0.083,0.664,0.530,0.657,0.717,UNID-PSR
4FGL J1801.0-2802,2.541,-2.504,89.657,0.083,0.886,0.996,1.277,1.441,UNID-PSR
4FGL J1801.1-3740,354.129,-7.260,160.209,0.094,0.406,0.537,8.775,0.144,UNID-PSR
4FGL J1801.1-2626,3.885,-1.711,127.877,0.044,1.202,1.957,2.654,3.528,UNID-PSR
4FGL J1801.2-2450,5.286,-0.943,249.693,0.047,1.466,0.556,13.520,1.495,young
4FGL J1801.3+0554,32.535,13.821,46.272,0.098,0.230,0.783,0.155,0.832,UNID-FSRQ
4FGL J1801.4-4307,349.246,-9.850,49.962,0.107,0.268,0.694,0.174,0.794,UNID-PSR
4FGL J1801.6-1418,14.482,4.150,89.410,0.159,0.886,0.689,6.305,0.334,MSP
4FGL J1801.6-2326,6.566,-0.299,371.035,0.029,1.816,0.738,67.358,2.815,UNID-PSR
4FGL J1801.8-2358,6.079,-0.584,135.384,0.046,1.717,-0.008,35.296,0.100,UNID-BLL
4FGL J1802.1-2652,3.662,-2.122,104.051,0.087,1.043,1.134,4.225,0.909,UNID-PSR
4FGL J1802.4+3634,62.905,25.044,45.839,0.090,-0.374,1.370,0.028,1.608,UNID-BLL
4FGL J1802.4-3041,0.318,-4.033,388.853,0.037,0.840,0.868,3.829,3.078,UNID-PSR
4FGL J1803.1-2724,3.289,-2.459,170.361,0.071,1.002,0.405,7.174,0.384,UNID-PSR
4FGL J1803.1-2148,8.147,0.201,2879.461,0.016,1.702,0.572,462.939,1.806,young
4FGL J1803.1-6708,326.854,-20.347,538.987,0.028,-0.026,0.530,0.775,2.179,MSP
4FGL J1803.2+1402,40.310,16.904,88.662,0.069,0.165,1.021,0.199,1.420,MSP
4FGL J1803.5-1639,12.669,2.568,40.252,0.158,0.994,0.033,27.352,0.100,UNID-BLL
4FGL J1803.7-3207,359.201,-4.947,140.729,0.086,0.746,0.663,2.062,0.716,UNID-PSR
4FGL J1803.8-2908,1.944,-3.542,135.690,0.106,0.737,1.843,4.722,0.798,UNID-PSR
4FGL J1804.4-0852,19.616,6.226,196.474,0.039,0.874,0.330,3.384,0.483,UNID-PSR
4FGL J1804.9-1745,11.839,1.835,43.337,0.104,1.144,0.943,0.695,1.835,UNID-PSR
4FGL J1804.9-3001,1.305,-4.189,85.018,0.162,0.688,0.901,1.296,0.862,UNID-PSR
4FGL J1805.1-3049,0.498,-4.621,97.336,0.117,0.759,0.135,40.802,0.100,UNID-PSR
4FGL J1805.1-3618,355.667,-7.246,387.271,0.034,0.446,1.158,2.815,1.387,UNID-PSR
4FGL J1805.3-2734,3.322,-3.053,46.240,0.134,0.783,0.985,0.539,1.262,UNID-PSR
4FGL J1805.6+0615,33.354,13.005,359.671,0.031,0.295,0.946,1.284,2.388,MSP
4FGL J1805.7+3401,60.457,23.678,278.902,0.054,-0.198,0.543,0.619,0.457,UNID-PSR
4FGL J1805.9-1549,13.699,2.549,78.206,0.164,1.047,-0.002,406.528,0.100,UNID-PSR
4FGL J1806.1-3344,358.080,-6.257,93.347,0.091,0.594,0.004,31.767,0.100,UNID-BLL
4FGL J1806.2-2126,8.827,-0.243,929.704,0.027,1.817,0.784,233.042,1.042,unk-psr
4FGL J1806.9-2455,5.853,-2.056,62.642,0.118,1.155,1.525,2.005,1.509,unk-psr
4FGL J1806.9-2824,2.781,-3.798,150.823,0.061,0.762,0.098,67.603,0.100,UNID-PSR
4FGL J1807.1+2822,54.695,21.503,40.105,0.101,-0.078,0.207,0.025,0.634,MSP
4FGL J1807.8-4340,349.274,-11.158,124.104,0.057,0.215,1.065,0.376,1.908,glc
4FGL J1808.1-1234,16.763,3.722,58.781,0.158,0.921,0.655,2.890,0.447,UNID-PSR
4FGL J1808.2-1055,18.285,4.441,110.637,0.136,0.908,1.833,8.363,0.558,UNID-BLL
4FGL J1808.2-3005,1.502,-4.838,107.877,0.114,0.657,0.304,4.059,0.100,UNID-FSRQ
4FGL J1808.4-3358,358.034,-6.734,540.628,0.035,0.517,1.178,7.978,0.914,UNID-PSR
4FGL J1808.4-4521,347.823,-11.966,56.044,0.075,0.248,1.911,0.158,2.493,UNID-PSR
4FGL J1808.4-3522,356.834,-7.398,167.507,0.061,0.465,0.294,5.059,0.111,UNID-FSRQ
4FGL J1808.5-3701,355.362,-8.169,381.401,0.048,0.364,0.539,5.648,0.330,young
4FGL J1808.6-0110,26.950,8.974,31.391,0.153,0.777,0.868,0.529,0.452,UNID-FSRQ
4FGL J1808.8-1949,10.693,0.028,73.181,0.163,1.868,0.955,22.725,0.627,glc
4FGL J1808.9-2607,5.031,-3.065,74.707,0.107,0.875,1.346,1.201,1.421,UNID-PSR
4FGL J1809.0+5908,87.975,28.385,48.413,0.047,-0.398,0.444,0.007,8.444,UNID-BLL
4FGL J1809.0-2853,2.627,-4.487,56.168,0.130,0.654,1.375,0.437,2.033,UNID-PSR
4FGL J1809.2-2726,4.016,-3.639,45.886,0.115,0.783,0.928,0.307,2.130,UNID-PSR
4FGL J1809.8-2408,6.878,-2.266,145.611,0.070,1.207,0.609,11.911,0.644,UNID-PSR
4FGL J1809.8-2332,7.389,-1.997,81534.408,0.009,1.197,0.536,20537.484,1.373,young
4FGL J1809.9-2813,3.287,-4.273,50.932,0.096,0.707,0.676,0.295,1.467,UNID-PSR
4FGL J1810.1+2156,48.640,18.559,45.431,0.046,-0.011,0.026,0.009,8.663,UNID-BLL
4FGL J1810.1-1137,17.873,3.684,26.875,0.134,1.003,-0.021,0.936,0.100,UNID-BLL
4FGL J1810.2-3054,0.980,-5.686,34.118,0.098,0.592,0.895,0.130,2.975,UNID-PSR
4FGL J1810.3+1332,40.614,15.118,73.330,0.065,0.177,0.844,0.126,1.518,UNID-PSR
4FGL J1810.4+1700,43.966,16.513,40.300,0.185,0.115,1.410,0.223,0.693,UNID-FSRQ
4FGL J1810.5-1415,15.563,2.354,35.780,0.132,1.098,0.382,1.435,0.370,UNID-PSR
4FGL J1810.5+1744,44.648,16.803,3423.967,0.019,0.077,0.361,25.288,0.454,MSP
4FGL J1810.6-0945,19.573,4.480,113.127,0.097,0.942,0.470,13.052,0.182,UNID-PSR
4FGL J1810.8-3347,358.490,-7.143,102.618,0.057,0.448,0.036,2.785,0.100,UNID-FSRQ
4FGL J1811.3-2403,7.092,-2.546,194.760,0.051,1.016,0.653,4.145,2.261,MSP
4FGL J1811.5-1925,11.171,-0.345,60.801,0.046,1.751,0.898,2.321,5.045,young
4FGL J1811.5-1844,11.567,-0.059,51.261,0.104,1.778,0.836,5.348,1.200,spp-psr
4FGL J1811.7-1442,15.298,1.869,44.632,0.139,1.175,0.587,0.682,1.576,UNID-PSR
4FGL J1811.9-2336,7.525,-2.462,155.088,0.097,1.011,0.708,23.464,0.325,UNID-PSR
4FGL J1812.2-0856,20.538,4.475,61.140,0.181,0.900,1.169,2.892,0.607,UNID-PSR
4FGL J1812.4-4417,349.109,-12.129,35.364,0.132,0.214,1.104,0.100,1.203,UNID-FSRQ
4FGL J1812.4+4441,72.120,25.351,30.993,0.049,-0.395,0.331,0.004,13.374,UNID-BLL
4FGL J1812.8-3144,0.493,-6.499,170.424,0.037,0.596,1.043,0.973,2.133,UNID-PSR
4FGL J1813.0-0049,27.762,8.141,45.200,0.262,0.777,0.637,4.559,0.100,UNID-PSR
4FGL J1813.2-1128,18.373,3.094,75.182,0.080,1.100,1.268,1.360,2.284,UNID-PSR
4FGL J1813.4-1246,17.246,2.441,24931.004,0.011,1.201,0.574,5940.010,0.524,young
4FGL J1813.7-1152,18.069,2.811,176.764,0.069,1.320,0.312,8.826,0.421,UNID-PSR
4FGL J1813.7-6846,325.532,-21.856,138.383,0.046,0.056,0.821,0.182,1.584,UNID-PSR
4FGL J1814.2-3000,2.132,-5.935,62.542,0.061,0.521,0.392,0.289,0.743,UNID-PSR
4FGL J1814.4+3132,58.573,21.126,240.381,0.038,-0.176,0.758,0.728,1.632,MSP
4FGL J1814.6-3621,356.500,-8.968,111.706,0.074,0.299,0.595,0.929,0.419,UNID-PSR
4FGL J1814.6-2537,6.039,-3.978,133.119,0.095,0.784,1.952,2.396,1.394,UNID-PSR
4FGL J1814.7-3420,358.335,-8.045,115.038,0.052,0.400,0.679,0.663,0.886,UNID-PSR
4FGL J1815.1+5917,88.251,27.579,134.331,0.092,-0.428,2.000,0.356,0.658,UNID-FSRQ
4FGL J1815.2-2715,4.716,-4.819,127.049,0.065,0.586,0.350,0.884,0.752,bcu-psr
4FGL J1815.3-1336,16.813,1.569,56.055,0.129,1.237,1.061,2.109,1.313,UNID-PSR
4FGL J1815.8-1416,16.227,1.191,94.032,0.081,1.411,1.275,3.921,1.701,UNID-PSR
4FGL J1816.3-2903,3.273,-5.807,114.970,0.105,0.520,0.911,1.557,0.550,UNID-PSR
4FGL J1816.4-0057,28.132,7.370,34.928,0.140,0.795,0.512,0.631,0.435,UNID-PSR
4FGL J1816.4-2727,4.644,-5.168,168.071,0.048,0.539,0.721,1.249,1.282,UNID-PSR
4FGL J1816.4-6405,330.371,-20.553,272.326,0.046,-0.039,0.827,0.511,1.031,UNID-PSR
4FGL J1816.5-1208,18.171,2.054,46.922,0.112,1.235,-0.036,22.371,0.100,UNID-BLL
4FGL J1816.5+4510,72.823,24.736,2397.187,0.018,-0.362,0.470,4.599,1.688,MSP
4FGL J1816.7+1749,45.366,15.520,137.516,0.050,0.231,0.790,0.280,1.724,UNID-PSR
4FGL J1817.1-1742,13.335,-0.700,183.056,0.043,1.623,0.951,9.934,2.966,young
4FGL J1817.2-3035,1.940,-6.783,217.166,0.044,0.461,0.015,10.524,0.100,UNID-FSRQ
4FGL J1817.2-1946,11.506,-1.721,25.614,0.064,1.324,0.754,0.228,4.915,UNID-BLL
4FGL J1817.6-3251,0.148,-7.937,63.134,0.087,0.411,0.895,0.403,0.910,UNID-PSR
4FGL J1817.7-2517,6.707,-4.418,138.956,0.076,0.691,1.025,1.500,1.283,UNID-PSR
4FGL J1817.9-3334,359.353,-8.269,244.182,0.045,0.385,0.612,1.633,0.760,UNID-PSR
4FGL J1817.9-1135,18.686,1.968,93.215,0.098,1.170,0.366,2.439,0.474,UNID-PSR
4FGL J1818.0-1339,17.023,0.989,48.742,0.172,1.463,0.884,2.234,1.535,UNID-PSR
4FGL J1818.1-2000,11.395,-2.043,143.469,0.051,1.247,0.855,2.537,2.257,UNID-PSR
4FGL J1818.5-2036,10.890,-2.559,57.794,0.202,1.215,1.315,3.105,0.798,UNID-PSR
4FGL J1818.5-1656,14.174,-0.619,52.413,0.067,1.786,0.851,2.595,2.401,glc
4FGL J1818.5+2533,52.938,18.194,42.241,0.143,0.151,0.930,0.154,0.561,UNID-FSRQ
4FGL J1818.6+1316,41.256,13.200,289.733,0.037,0.166,0.956,0.774,1.615,UNID-PSR
4FGL J1818.6-1533,15.367,-0.018,401.861,0.057,1.771,0.614,242.900,0.349,spp-psr
4FGL J1818.6-3206,0.758,-7.698,212.826,0.067,0.471,0.798,2.721,0.597,UNID-PSR
4FGL J1818.7+2007,47.713,16.011,56.099,0.143,0.164,-0.070,1.829,0.100,UNID-BLL
4FGL J1818.8-2255,8.918,-3.526,62.912,0.086,0.810,0.902,0.614,1.428,UNID-PSR
4FGL J1818.8-0828,21.672,3.276,68.864,0.078,1.082,0.652,0.878,1.519,UNID-PSR
4FGL J1819.3-0935,20.729,2.651,37.911,0.100,0.955,0.603,0.670,0.719,UNID-PSR
4FGL J1819.9-2926,3.255,-6.741,155.004,0.074,0.454,0.848,1.438,0.810,UNID-PSR
4FGL J1820.2-1303,17.811,0.781,64.601,0.202,1.377,-0.051,3265.580,0.100,UNID-PSR
4FGL J1820.3-1009,20.301,2.122,169.155,0.064,1.086,0.451,6.318,0.578,unk-psr
4FGL J1820.3-2646,5.669,-5.688,114.284,0.135,0.626,0.278,82.550,0.100,UNID-PSR
4FGL J1820.4-1609,15.082,-0.658,163.144,0.055,1.591,0.254,14.352,0.501,bin-psr
4FGL J1820.5-1059,19.639,1.745,65.361,0.133,1.192,0.050,4.567,0.100,UNID-FSRQ
4FGL J1820.6-0326,26.332,5.234,31.594,0.070,0.986,1.943,0.339,2.715,UNID-PSR
4FGL J1820.7-3217,0.761,-8.227,92.533,0.054,0.438,1.194,0.436,1.870,UNID-PSR
4FGL J1821.1-1422,16.763,0.069,120.626,0.055,1.754,0.066,378.776,0.100,spp-psr
4FGL J1821.4-1516,15.896,-0.480,193.885,0.140,1.693,0.164,13571.755,0.100,spp-psr
4FGL J1821.4+4512,73.097,23.918,30.040,0.084,-0.321,0.906,0.011,2.901,UNID-BLL
4FGL J1821.5-2531,6.922,-5.283,71.473,0.071,0.628,0.326,1.197,0.283,UNID-PSR
4FGL J1821.6+6636,96.545,27.659,83.357,0.043,-0.342,0.134,0.016,22.738,UNID-BLL
4FGL J1822.0-3146,1.355,-8.240,53.117,0.060,0.420,0.513,0.217,0.802,UNID-BLL
4FGL J1822.6-2502,7.490,-5.338,70.102,0.090,0.627,0.949,0.649,1.326,UNID-PSR
4FGL J1822.8-1118,19.634,1.104,26.148,0.168,1.272,0.519,0.549,1.184,UNID-PSR
4FGL J1822.9-4718,347.110,-15.098,214.838,0.042,0.102,0.865,0.474,1.266,UNID-PSR
4FGL J1823.2+1209,40.732,11.662,105.012,0.065,0.234,1.774,0.467,1.307,MSP
4FGL J1823.3-1340,17.592,-0.110,1542.779,0.018,1.731,0.447,210.213,1.518,UNID-PSR
4FGL J1823.5-3020,2.787,-7.890,1008.001,0.020,0.434,0.565,7.136,2.146,MSP
4FGL J1823.6-2345,8.699,-5.011,56.627,0.091,0.706,0.690,0.311,2.664,spp-psr
4FGL J1823.8-3544,357.920,-10.340,98.880,0.056,0.241,0.809,0.403,0.859,MSP
4FGL J1824.1-1304,18.064,-0.025,88.118,0.113,1.734,1.722,33.048,0.884,spp-psr
4FGL J1824.1+1013,39.087,10.647,424.495,0.031,0.267,0.643,1.498,2.068,MSP
4FGL J1824.2+1231,41.250,11.559,70.363,0.101,0.260,0.144,4.002,0.100,UNID-FSRQ
4FGL J1824.2-0621,24.158,3.098,621.246,0.027,0.967,0.823,9.974,3.994,MSP
4FGL J1824.2-5427,340.329,-18.059,391.658,0.033,0.079,0.720,0.732,1.934,UNID-PSR
4FGL J1824.6-2452,7.813,-5.611,1489.332,0.022,0.566,0.571,24.877,0.937,MSP
4FGL J1824.7+2403,52.065,16.265,93.080,0.053,0.060,0.785,0.095,2.322,UNID-PSR
4FGL J1824.9-4056,353.221,-12.779,25.291,0.056,0.134,2.000,0.092,42.300,UNID-BLL
4FGL J1825.0-2547,6.956,-6.075,29.172,0.128,0.558,1.114,0.158,1.526,UNID-PSR
