name,delta,ts,r95,glat,glon,eflux100,nbb,class1,variability,nickname,pindex,curvature,e0,sin_b,uw_name,category
4FGL J0023.7+4457,0.04110436094480026,882.8587511216756,0.03139602911537344,-17.643189462619944,117.76139348369134,8.835671505082725e-12,8,fsrq,101.65792846679688,P88Y0112,2.42752647,0.07919355340030299,688.3778255938154,-0.303088318305995,J0023.5+4456,fsrq
4FGL J0023.9+1603,0.03010264987289842,103.43107201089153,0.05468672128115839,-46.32165624291906,113.32438746795967,1.9616269367088557e-12,1,bll,17.245498657226562,P88Y0113,2.06236798,0.11558879917042963,2191.2832425012007,-0.7232282289802747,J0023.8+1602,bll
4FGL J0024.0-7204,0.004596340364989535,12704.44734542654,0.012625604106037238,-44.89323822037283,305.907682022861,2.7208293154622864e-11,1,glc,9.7535982131958,P88Y0114,1.90615895,0.3304897339946766,1144.5076736569404,-0.70578797081227,J0023.9-7204,other
4FGL J0024.1+2402,0.00678300241756645,90.07542612554973,0.04559668028922083,-38.410923471971834,114.96651239851573,1.318404177766544e-12,4,,27.399126052856445,P88Y0115,1.82945716,0.17360738340553294,4411.316718181844,-0.6212971805787494,J0024.1+2402,unid
4FGL J0024.1+7909,0.011507839099931598,49.580938182305545,0.03864373543256663,16.34466218361435,121.59574749725377,8.116391648600253e-13,2,,18.46171760559082,03bH-0066,1.85824163,0.24432546592617066,7965.31181782476,0.2814147938688327,J0024.1+7908,unid
4FGL J0024.4+4647,0.12651347974828983,38.443085159990005,0.17248581277542693,-15.949944563976734,118.15478610864866,2.2011037824937044e-12,1,bcu,34.1493034362793,P88Y0117,2.83136055,0.01154462657081412,493.008640380693,-0.27479746159744706,J0024.6+4640,bcu
4FGL J0024.5-0810,0.014762540348929196,32.52337651414564,0.174108306735358,-70.00938620714099,103.16247811303157,1.3175009818297698e-12,6,bcu,60.350643157958984,504N-1562,1.84779196,0.20891753683857095,898.5666237994146,-0.9397486379911048,J0024.6-0810,bcu
4FGL J0024.7+0349,0.05117788132280113,56.59245801751968,0.08914810327975532,-58.404794184679396,110.26104738841204,2.367722420215753e-12,9,fsrq,108.19442749023438,P88Y0119,2.63730466,-0.024113566021999322,768.3339743719221,-0.8517707753192367,J0024.9+0348,fsrq
4FGL J0025.3+6408,0.013886634462385682,255.13464790117,0.0410657165004697,1.4355682550716176,120.0914447261802,9.266327539252889e-12,1,snr,6.862523078918457,P88Y0121,2.2038104,0.011615608466208904,3128.7343118399604,0.02505277125512967,J0025.3+6409,other
4FGL J0025.4-4838,0.0128758475232922,175.48559823585674,0.061042530700541685,-67.91303949144347,314.35926174113877,3.755957745030738e-12,3,,24.89645004272461,P88Y0122,2.96981498,-0.10004510269959743,391.633926250393,-0.9266142287692279,J0025.5-4838,unid
4FGL J0025.5-5936,0.32177552123194103,271.0285554765724,0.07963513756239134,-57.32530147226048,309.548764346404,4.049286634445265e-12,4,,23.71012306213379,011H-0193,2.64324108,0.08668442939421261,419.3590519547817,-0.8417492667702561,J0023.3-5926,unid
4FGL J0025.7-4801,0.001935358596721486,182.1088368461933,0.049743727377906805,-68.51469261386079,314.72208069844646,1.582312341722178e-12,5,bcu,100.15196990966797,P88Y0123,1.95422929,0.4378159402569193,2342.34286697335,-0.9305115209437727,J0025.7-4801,bcu
4FGL J0026.1-0732,0.011182601696932337,93.49148089700611,0.038538973501293136,-69.51752691658261,104.79356163005039,1.7693496736485193e-12,2,,12.68910026550293,P88Y0124,1.82166351,0.025314987891233987,5161.844286081595,-0.9367792747007343,J0026.2-0732,unid
4FGL J0026.6-4600,0.006069221147961673,189.73402094759516,0.033642429986883944,-70.48049600912947,315.9019054090686,2.6341168987612788e-12,1,bll,22.26658058166504,P88Y0125,2.03743373,-0.023481905603739417,2388.7482798932238,-0.9425278056668441,J0026.6-4601,bll
4FGL J0027.0-1134,4.973927904317724e-05,30.54379497969057,0.05612796513142626,-73.42192007672115,101.51408136702237,7.165046783202604e-13,3,,14.851183891296387,011H-0209,1.70475822,0.07757868342161967,9419.458524825328,-0.958431802274306,J0027.0-1134,unid
4FGL J0028.1+7505,0.009472325969810945,181.604616004508,0.034596749247292086,12.288568928410154,121.41191145872611,3.739457967769289e-12,1,bcu,10.037166595458984,P88Y0127,2.27269583,0.11976064887334603,2271.856774237548,0.2128354518339326,J0028.3+7505,bcu
4FGL J0028.5+2001,0.008768526926011131,10691.791757916566,0.013486982159764373,-42.53598697208444,115.62091103446969,3.793054841184934e-11,38,fsrq,7178.10791015625,P88Y0128,2.13033277,0.10695658109656225,757.0243028573954,-0.6760531516964176,J0028.5+2000,fsrq
4FGL J0028.8-0112,0.010874232421931595,41.21631814434659,0.06652846400876741,-63.52181554937149,110.21765761398898,1.8917869014691586e-12,14,bll,18.783464431762695,504F-1832,2.56348447,-0.09098400592880695,1266.1011854277344,-0.8951041879566813,J0028.9-0112,bll
4FGL J0028.9+3553,0.035057167431400374,121.30659905693028,0.04643139400719261,-26.788517328704344,117.83986375184011,2.5367141534405002e-12,2,bll,17.873289108276367,P88Y0130,2.13023676,0.02349792377386306,1941.9094587218165,-0.4506986481363451,J0028.9+3551,bll
4FGL J0029.0-7044,0.012670798144480827,334.5651944709243,0.03625944846412273,-46.25890538147917,305.61291095425327,3.181741378955003e-12,3,bll,63.63041305541992,P88Y0132,2.10988792,0.15570657954724343,1789.7202428875796,-0.7224714339827821,J0028.9-7045,bll
4FGL J0029.4+2051,0.009163213639693751,103.0367788594449,0.03182508924767288,-41.70553180390634,116.0591983154997,1.4227043147858773e-12,11,bcu,21.76793670654297,P88Y0134,1.65800841,0.3336125016705771,7839.939819752738,-0.6653024381201427,J0029.4+2052,bcu
4FGL J0030.2+0001,4.337436993540723e-05,36.80417115450837,0.05530043908816866,-62.36386172209269,111.43044854178262,1.2857351703637776e-12,2,bll,19.28451919555664,011H-0202,2.29589109,-0.034850971453537216,2392.520202896616,-0.8859111873696793,J0030.2+0001,bll
4FGL J0030.2-1647,0.015996521387501763,193.36072993121343,0.037621997119793,-78.57905650523927,96.51126697684542,2.506064621737245e-12,2,bll,41.82481002807617,P88Y0135,1.71986712,0.1090678565981551,4190.603681141957,-0.9801988588653631,J0030.3-1648,bll
4FGL J0030.3-4224,0.007053739593834291,3310.8974897422595,0.020822325176508883,-74.12223798466923,317.29216915374377,1.5616940967674446e-11,33,fsrq,545.139892578125,P88Y0137,2.38614025,0.07857749589740282,694.5108710716045,-0.9618475678171257,J0030.3-4224,fsrq
4FGL J0030.4+0451,0.0018808871523123538,26115.68219449033,0.011588719897405023,-57.61203830027846,113.13069025016051,5.4684787925473815e-11,2,MSP,13.360688209533691,PSRJ0030+0451,1.0,0.3505409541678828,1247.408931101615,-0.8444404883480944,J0030.4+0451,psr
4FGL J0030.6-0212,0.007998632993657167,3600.30642709753,0.02098759618168275,-64.57240893218905,110.73442278718072,2.010363428173851e-11,41,fsrq,883.499755859375,P88Y0138,2.38562859,0.06794809597177043,576.4906975748046,-0.9031286322832384,J0030.6-0211,fsrq
4FGL J0030.6+0539,0.2939730310990507,35.762225589482114,0.07689538375790192,-56.53968628577334,113.33627226226731,5.585572691618253e-13,1,,9.226397514343262,P88Y0136,1.56715348,1.0000228004022227,5362.755937576308,-0.8342679246589608,J0030.2+0556,unid
4FGL J0030.9-3618,0.054770981929966815,65.84160216711462,0.04490359222825143,-79.89120109904385,327.1124814466621,1.3884546308828688e-12,1,,22.927093505859375,504H-0675,2.03642967,-0.012679443128049694,3076.151080790818,-0.984476237333746,J0030.9-3615,unid
4FGL J0031.0-2327,0.027253592507089735,102.427727667382,0.06921255938648896,-84.1329215448013,70.32503004451395,1.106143187153853e-12,2,,6.941532611846924,P88Y0140,2.02498554,0.5695421742593854,1784.7178247686109,-0.9947617164089719,J0031.1-2328,unid
4FGL J0031.3+0726,0.020062569818669312,64.45242940622848,0.05155311875277662,-55.100570241386166,114.2197261503152,1.1629210114234638e-12,2,bll,16.40771484375,P88Y0141,1.76292716,0.1964086005838639,5160.680881751471,-0.8201575701662905,J0031.3+0725,bll
4FGL J0031.5-4025,0.07609273354163876,37.994111256091855,0.17453359692371942,-76.0108055882019,318.87334930116714,1.1376009061698746e-12,8,,8.784404754638672,504F-1873,2.47805757,0.21839422851264167,1148.0420033935316,-0.9703413338185504,J0031.4-4029,unid
4FGL J0031.5-5648,0.015609085673321853,68.8511000998551,0.0713963309846266,-60.0978934627294,308.40094112374805,1.1877188703486284e-12,2,,17.87520980834961,S8008-4593,1.79356905,0.12390236964179291,4182.410318124551,-0.8668784209438808,J0031.5-5649,unid
4FGL J0032.3-5522,0.014140338896649455,248.71130650269333,0.039334395302134124,-61.55777046940041,308.6622476892978,2.1792312474413883e-12,13,bcu,321.9383239746094,P88Y0145,2.16251231,0.2635685316300651,1544.0052024847448,-0.8792977778344224,J0032.2-5521,bcu
4FGL J0032.3-5539,0.008088055456114438,41.56360030104406,0.045672600506028435,-61.25820022793057,308.53687123399953,6.731939209048815e-13,11,,11.875284194946289,011H-0199,1.57806812,-0.007500698127232974,21046.21561232485,-0.8767955863104452,J0032.3-5539,unid
4FGL J0032.4-2849,0.06731341508796994,47.232066129217856,0.17106218234005122,-85.53871545388714,10.115920760788113,1.2865241571535858e-12,1,bll,27.040756225585938,P88Y0146,2.40443804,0.17745695511383053,920.6102747061452,-0.9969701219030184,J0032.6-2846,bll
4FGL J0032.5-4724,0.04647531500456872,41.21681360411458,0.06274046051437662,-69.34445684303138,312.02937448822956,7.726469231920691e-13,5,bcu,14.566521644592285,03bH-0210,1.59252646,0.11919130938792266,10809.637104211435,-0.9357180168056103,J0032.5-4726,bcu
4FGL J0033.3-2040,0.023495195998134783,48.28076633426826,0.04456935191614348,-82.34240530356566,89.25182418974121,9.324672189106572e-13,3,bll,9.559683799743652,605H-0314,1.63603674,0.05431051402441933,8375.78924798321,-0.9910820930984424,J0033.3-2041,bll
4FGL J0033.5-1921,0.005955839182563062,5706.641481518163,0.01207130497342439,-81.21636851094365,94.14724866766966,2.7656835387382258e-11,8,bll,101.91234588623047,P88Y0148,1.70274439,0.05855155198155604,2371.295473389649,-0.9882720467868598,J0033.5-1921,bll
4FGL J0034.0-4116,0.015444796606570263,301.22519552515587,0.05170124097156964,-75.4043152736018,316.050161274442,4.837399882421388e-12,20,bcu,141.8576202392578,P88Y0151,2.64790584,-0.003954823642693395,585.9200859742766,-0.9677281525256585,J0033.9-4116,bcu
4FGL J0034.3-0534,0.005104866848955087,4149.06985920039,0.01854200224404089,-68.07148935956992,111.49107937179058,1.7663291871171654e-11,3,MSP,9.410614967346191,PSRJ0034-0534,1.40583768,0.19403245918777623,967.2189766824248,-0.9276505386189635,J0034.3-0534,psr
4FGL J0034.6+6438,0.015800303376494587,114.04516232479364,0.06402963879117154,1.838157996226639,121.12413856307973,5.7355763448330914e-12,1,,16.906688690185547,P88Y0152,2.42164163,0.14128862906491735,1874.6679982481744,0.032076406110942424,J0034.5+6439,unid
4FGL J0035.0-5728,0.037050809458664014,71.09850223653484,0.10186838669389406,-59.53903683992651,307.3460791517645,1.6799903456675925e-12,4,bcu,15.020599365234375,P88Y0149,2.53890267,0.11772991116593134,878.3493345172135,-0.8619747571722042,J0034.8-5726,bcu
4FGL J0035.2-1739,0.025285045280762086,35.34076296922285,0.05035056757599077,-79.80192563282313,100.64003424141129,7.29368393250847e-13,3,,8.990650177001953,P88Y0155,1.78470515,0.09358025463055974,5815.55581652638,-0.9842015589894346,J0035.2-1738,unid
4FGL J0035.8-0837,0.029007604694612266,89.98797515645856,0.05592134995398233,-71.1205943178725,110.8516805162693,1.2692393109113962e-12,2,bll,45.6428337097168,504P-1346,2.01916902,0.3060981391464823,3025.0256965861554,-0.9462017261505773,J0035.7-0837,bll
4FGL J0035.8+6131,0.013589750825365482,43.68650459730998,0.09079532344152925,-1.2954483019087109,121.0640612523774,3.873437644903815e-12,6,bcu,34.64505386352539,504P-0736,2.61695273,0.09052477171931361,1579.1775830753024,-0.02260791183068533,J0035.7+6131,bcu
4FGL J0035.9+5950,0.0029777475072903493,4659.352170878556,0.011059435523950343,-2.98206448312663,120.9837499816608,3.3585848221842594e-11,7,bll,325.57568359375,P88Y0159,1.7376572,0.03306903006647932,4557.921984501648,-0.05202334886333155,J0035.9+5949,bll
4FGL J0036.9+1832,0.03228744050329517,109.3320068223402,0.06223623579905891,-44.16199467650991,118.13749556056777,2.839048429751098e-12,9,bcu,115.2330551147461,P88Y0161,2.41020391,0.05277695629521961,986.4505450502616,-0.696689409785671,J0036.9+1834,bcu
4FGL J0037.2-2653,0.2552678494627473,33.66979069006629,0.09646414957241466,-86.63162707804878,39.1528772924505,1.2895326846239209e-12,19,,9.608155250549316,P88Y0162,2.48830155,0.013592356401481709,1140.288918611686,-0.9982724127593466,J0036.4-2642,unid
4FGL J0037.6+3653,0.03286104376774014,59.8881317616906,0.09592044441235054,-25.860320844072735,119.86547460872671,1.1744342678330417e-12,2,fsrq,18.77713394165039,P88Y0163,2.17066864,0.32837507050181847,1843.938120831704,-0.4361787112007132,J0037.6+3655,fsrq
4FGL J0037.8+1239,0.007661450348188649,506.1244968172396,0.030102293782250773,-50.090563593149675,117.77005556898,6.9588167814100526e-12,5,bll,67.13727569580078,P88Y0164,2.16607714,-0.0002940946998819527,1249.3508724885412,-0.7670594969858632,J0037.8+1238,bll
4FGL J0037.9+2612,0.10596176027507487,85.25855950207915,0.09304681219231703,-36.52831694287597,119.03801421147524,2.406608302866457e-12,3,bll,12.242234230041504,504F-1688,2.4385533,0.02090744122307253,966.5962329778392,-0.5952199993527549,J0037.4+2614,bll
4FGL J0038.1+0012,0.01740402867248879,369.52515512896935,0.025566404141621188,-62.46024862952051,115.7104734755497,4.344762085973093e-12,2,bll,16.806846618652344,P88Y0165,1.93783341,0.04026071983321833,2493.850276881246,-0.8866902620925611,J0038.1+0013,bll
4FGL J0038.2-2459,0.0007259865953346751,11163.186406108667,0.013156581728700233,-86.34783760756794,67.94376333780095,3.3023049022656686e-11,47,fsrq,4113.291015625,P88Y0166,2.17465123,0.09063914372859916,774.9988998364424,-0.9979691500009478,J0038.2-2459,fsrq
4FGL J0038.7-0204,0.2966534932438324,94.54333810857496,0.19902550888476606,-64.46842756330891,115.60737555354358,2.041049132380781e-12,2,rdg,19.724367141723633,504F-1837,2.64714671,0.976249074631419,607.1857036688591,-0.9023479172128461,J0038.8-0146,bcu
4FGL J0039.0-0946,0.06590887465445845,211.73158908897312,0.08599075068672662,-72.34307037097332,112.75835481591923,4.6449366585621856e-12,1,fsrq,22.56224822998047,P88Y0168,2.84056871,0.025770001938163478,413.7236147447629,-0.952889759732593,J0038.9-0943,fsrq
4FGL J0039.1-2219,0.005951968149394786,172.86159036285244,0.04564462614867642,-84.43790454572127,92.04011980731424,2.9222710838199038e-12,6,bll,15.261883735656738,P88Y0170,1.99331157,-0.061694467042749945,2749.676297812523,-0.995291739048994,J0039.1-2219,bll
4FGL J0039.1+6257,0.0054125165009134045,853.2585902404971,0.028194832066827314,0.11917587050926007,121.53062758914066,9.657981593555791e-12,1,,11.307318687438965,P88Y0171,2.25366953,0.574554724925902,2101.480077628116,0.00208000982947415,J0039.1+6257,unid
4FGL J0039.1+4330,0.005243651532683537,104.53005802584812,0.04478471873673502,-19.30555799497461,120.57573933545481,1.5252925032367728e-12,3,bcu,32.78449630737305,P88Y0172,1.981674,0.23360900771500215,3034.929355003929,-0.3306059448638881,J0039.1+4330,bcu
4FGL J0039.7+4203,0.003114688730777462,34.5368324968731,0.08327897381565606,-20.753650040834007,120.61871183626909,1.5380115772039797e-12,1,,17.638689041137695,P88Y0174,2.41884296,-0.009957803466598136,1490.37532086368,-0.3543506102827307,J0039.7+4203,unid
4FGL J0040.2-2725,0.033920142364402064,55.17062703642296,0.06068370288960236,-87.47103766119184,25.94953744867926,1.3181697856744499e-12,9,,5.957855224609375,011P-0245,2.17768443,-0.014986286026352769,2317.2719002679423,-0.9990260448609005,J0040.1-2724,unid
4FGL J0040.3+4050,0.02138925318605149,130.78517042344902,0.030652435716977518,-21.99705731287539,120.65927440187811,2.7013932003081384e-12,1,bll,17.378154754638672,P88Y0175,2.0092093,-0.06396529256285088,4150.4887335125895,-0.37455897314926967,J0040.2+4049,bll
4FGL J0040.4-2340,0.00523662158166543,109.82525066734524,0.05128917285889703,-85.73412772807555,86.5966330496102,2.950511057241044e-12,24,bll,29.39948272705078,P88Y0176,2.60303526,-0.0726862003473272,755.027095288762,-0.9972296170479957,J0040.4-2339,bll
4FGL J0040.7-7157,0.003078483518666909,64.0410638625035,0.056524280396411504,-45.13588983459712,304.0995274393223,1.0330329421491844e-12,3,,20.427865982055664,P88Y0177,1.98575017,0.21850591790181229,3153.9699468646318,-0.7087818537036804,J0040.7-7158,unid
4FGL J0040.9+3203,0.10390177041458595,33.85665455868002,0.08340809890362363,-30.702430968953994,120.4428368114418,1.0554233562431108e-12,2,bcu,20.992536544799805,504F-1643,2.20637629,0.13595577206005904,1927.790658524165,-0.5105793996187256,J0041.3+3207,bcu
4FGL J0041.3-0048,4.347616655701774e-05,107.16711826052052,0.5663918570671556,-63.56257499879063,117.24858689447407,3.654831078897407e-12,6,,20.845008850097656,03bF-0344,3.0,0.17150288921279344,200.00000000000003,-0.8954211381518851,J0041.3-0048,unid
4FGL J0041.3+6052,0.045114771066293774,248.21348380530253,0.09301264555967495,-1.9399162454247536,121.74088727162192,6.520294026046732e-12,3,bcu,7.358553409576416,P88Y0178,2.7150571,0.896173037696435,774.5044811831395,-0.0338514571759742,J0041.6+6054,bcu
4FGL J0041.4+3800,0.00816387088542533,51.41364564944524,0.035021330871335174,-24.819272622208405,120.76179544693889,1.0683372345982228e-12,2,fsrq,16.68288230895996,P88Y0179,1.86755516,-0.016909961852396016,6295.124431412019,-0.4197574084686388,J0041.4+3800,fsrq
4FGL J0041.7-1607,0.01005010719905908,36.37634478410473,0.05191273314576631,-78.77046979169229,110.86140755425231,6.604723132897978e-13,5,bcu,17.42487907409668,P88Y0180,1.75311821,0.14469964413578174,8112.265941283042,-0.9808549168038365,J0041.7-1607,bcu
4FGL J0041.9-4702,0.016539084225500482,65.6230528994929,0.048143694220835684,-70.00515184258012,307.7058590530668,9.32522711062049e-13,3,bll,8.500954627990723,504H-0656,1.5662808,0.29323963056827607,8206.411840902278,-0.9397233702809044,J0041.8-4702,bll
4FGL J0042.0+3640,0.02381741906349075,68.8293218362378,0.037069405792349144,-26.154868568500145,120.8540055588348,1.7736431295389677e-12,1,bll,7.836019992828369,P88Y0181,2.19894313,-0.029661203207975717,2067.3409275262143,-0.44079895258899404,J0042.1+3640,bll
4FGL J0042.2+2319,0.019549858371775624,316.1937222274719,0.03204296649325336,-39.479242942793356,120.17936407681333,3.971672097590939e-12,5,fsrq,22.446868896484375,P88Y0183,2.18291582,0.04665923953426354,1465.882967146695,-0.6357986351667796,J0042.1+2320,fsrq
