name,log_nbb,pindex,curvature,log_e0,abs_sin_b,log_eflux,category,ts,r95,glat,uw_name,ra,dec
4FGL J1645.0+1654,0.477121,1.875947,0.198564,3.689452,0.579011,-11.994447,bll,37.402657,0.079568,35.381040,J1644.9+1653,251.239130,16.899376
4FGL J1645.1-4123,0.301030,2.423975,0.292042,3.321503,0.047897,-11.239735,bll,92.840647,0.076246,2.745368,J1645.1-4124,251.289302,-41.405891
4FGL J1645.4-5514,0.000000,2.698201,0.564978,3.023841,0.107768,-11.541378,X,47.223884,0.211917,-6.186671,J1644.7-5512,251.178575,-55.208471
4FGL J1646.5-4406,0.000000,2.424268,0.183164,3.387542,0.014330,-11.069438,bll,57.786739,0.052282,0.821060,J1646.4-4405,251.611534,-44.089942
4FGL J1646.7-2154,0.301030,2.580890,0.606990,3.175349,0.257410,-11.479814,X,82.913183,0.082463,14.916443,J1646.6-2154,251.669102,-21.915649
4FGL J1647.1-5418,0.301030,2.092176,0.269357,2.892954,0.100004,-11.260415,fsrq,62.331489,0.114453,-5.739409,J1646.0-5417,251.514065,-54.288255
4FGL J1647.5-5724,0.477121,3.000000,-0.042022,2.728559,0.137892,-11.303329,fsrq,44.758822,0.160589,-7.925908,J1647.3-5728,251.836750,-57.478996
4FGL J1647.5-5319,0.000000,2.289493,0.223700,2.867600,0.091441,-11.148322,fsrq,75.728276,0.144005,-5.246539,J1647.2-5319,251.802769,-53.320925
4FGL J1648.1-1547,0.301030,1.726613,0.071400,4.145175,0.314751,-11.583054,bll,84.185453,0.029589,18.345812,J1648.1-1547,252.029132,-15.797663
4FGL J1648.4-4824,0.000000,2.553784,0.012409,3.392472,0.038986,-11.015519,bll,51.527181,0.142740,-2.234327,J1648.2-4826,252.066368,-48.444597
4FGL J1648.4-4554,0.000000,1.911724,-0.040971,4.300350,0.010876,-11.162826,bll,31.080737,0.058862,-0.623158,J1648.4-4554,252.116299,-45.902679
4FGL J1648.7+4834,0.301030,1.976573,0.245920,3.595517,0.642047,-12.047119,bll,68.784125,0.054270,39.944611,J1648.8+4834,252.215039,48.578991
4FGL J1649.1-1359,0.000000,1.000000,0.659920,2.762359,0.328720,-11.306468,psr-like,68.528549,0.177601,19.191085,J1649.2-1359,252.306264,-13.994219
4FGL J1649.3-4441,0.000000,2.331345,0.579462,3.479355,0.000464,-10.902048,X,167.884215,0.044759,0.026562,J1649.3-4442,252.328958,-44.714318
4FGL J1650.9-4420,1.255273,3.000000,0.083280,2.701089,0.000169,-10.243443,fsrq,109.552621,0.189683,-0.009655,J1651.2-4420,252.821967,-44.348764
4FGL J1651.1-5848,0.000000,2.562410,0.484160,3.087158,0.159817,-11.625134,X,62.175980,0.108302,-9.196249,J1651.5-5849,252.876574,-58.817110
4FGL J1651.4-4442,0.000000,2.483436,0.457722,3.533007,0.004630,-11.119684,X,56.550776,0.064694,-0.265305,J1651.4-4443,252.859413,-44.717628
4FGL J1651.7-7241,0.477121,2.745414,-0.094999,2.959682,0.303500,-11.544140,fsrq,52.296696,0.057310,-17.667969,J1651.9-7242,252.977732,-72.700175
4FGL J1651.7-4359,0.301030,2.575782,0.541793,3.332436,0.002875,-10.673805,X,308.563129,0.047439,0.164727,J1651.7-4358,252.928757,-43.982296
4FGL J1652.2-4516,0.000000,2.703172,0.347566,3.207692,0.012250,-10.664604,X,171.163534,0.077252,-0.701912,J1652.2-4513,253.066686,-45.226122
4FGL J1652.3+4526,0.477121,2.232833,0.372349,3.366883,0.635260,-12.310418,bll,27.314218,0.087058,39.439270,J1652.2+4525,253.057150,45.430108
4FGL J1653.0+3640,0.000000,1.771539,0.598286,3.652922,0.625218,-12.205099,X,52.188704,0.068284,38.698193,J1652.8+3637,253.223333,36.620369
4FGL J1653.2-4349,0.000000,2.660107,0.307969,3.170935,0.000686,-10.329782,fsrq,583.562660,0.038200,0.039295,J1653.3-4349,253.341712,-43.817542
4FGL J1654.2-4907,0.000000,2.141804,0.326425,3.603619,0.059124,-11.509047,bll,71.945907,0.065824,-3.389508,J1653.7-4909,253.442285,-49.161427
4FGL J1654.2-3136,0.000000,2.521600,0.407797,3.197421,0.131875,-11.578088,X,46.933346,0.118383,7.577930,J1654.2-3136,253.567249,-31.606667
4FGL J1654.7-3639,0.000000,2.368640,0.499517,3.156361,0.075709,-11.547005,X,40.402484,0.135582,4.341932,J1654.7-3639,253.688771,-36.662223
4FGL J1655.6+0317,0.477121,2.034626,0.038251,3.611434,0.456194,-11.770832,bll,50.685194,0.052427,27.141781,J1655.6+0317,253.913284,3.288857
4FGL J1655.7-2411,0.000000,2.559684,0.260487,3.041529,0.205098,-11.512403,fsrq,41.809434,0.143491,11.835245,J1655.6-2416,253.922714,-24.273158
4FGL J1655.9-3940,0.000000,2.395419,0.423888,3.431012,0.039809,-11.227950,X,122.660472,0.052955,2.281499,J1655.8-3940,253.970504,-39.676042
4FGL J1655.9-3101,0.301030,2.347704,0.254015,3.385927,0.133252,-11.608951,bll,48.386349,0.067534,7.657577,J1655.8-3102,253.970190,-31.042549
4FGL J1656.1-4706,0.301030,2.309103,0.335639,3.675789,0.041592,-11.501073,bll,35.442052,0.100846,-2.383748,J1656.1-4703,254.042963,-47.061485
4FGL J1656.4-0410,0.000000,2.208703,0.545443,3.287165,0.393528,-11.527358,X,146.166647,0.051653,23.174223,J1656.4-0411,254.117864,-4.186683
4FGL J1656.5-2733,0.000000,2.295495,0.668891,3.204595,0.168218,-11.381119,X,220.634019,0.049802,9.684219,J1656.5-2734,254.125383,-27.571048
4FGL J1656.9-4814,0.000000,2.431073,0.097649,3.361089,0.055722,-11.201876,bll,60.833531,0.146310,-3.194290,J1656.3-4819,254.089429,-48.319928
4FGL J1657.3-6232,1.041393,2.453623,0.097966,3.217522,0.208547,-11.604763,fsrq,46.662952,0.186101,-12.037237,J1657.3-6232,254.325692,-62.537688
4FGL J1657.4-3917,0.000000,2.351973,0.442214,3.346656,0.040236,-11.258476,X,95.866157,0.081366,2.305967,J1657.4-3915,254.364790,-39.255767
4FGL J1657.7-4656,0.000000,2.264647,0.205086,3.627232,0.045304,-11.242454,bll,84.976360,0.066735,-2.596602,J1658.0-4700,254.510141,-47.003320
4FGL J1657.7-4520,0.301030,2.385436,0.232073,3.426645,0.025890,-11.181308,bll,61.142377,0.401532,-1.483564,J1657.4-4520,254.356188,-45.347513
4FGL J1658.3-4637,0.301030,2.181478,0.320427,3.756944,0.041945,-11.477626,bll,48.914199,0.067142,-2.403995,J1658.1-4640,254.538600,-46.668383
4FGL J1658.5-5034,0.301030,2.694743,-0.015293,3.258189,0.085035,-11.014420,fsrq,78.973365,0.092582,-4.878022,J1658.5-5034,254.644975,-50.576874
4FGL J1658.5+4315,0.698970,1.978143,-0.034573,3.703887,0.618942,-12.045230,bll,41.199771,0.049570,38.238915,J1658.5+4316,254.643395,43.279225
4FGL J1659.0-0140,0.000000,2.186782,0.344184,3.382816,0.405558,-11.279575,bll,337.364763,0.032815,23.926116,J1659.0-0140,254.770643,-1.672091
4FGL J1659.6+4918,0.301030,1.949360,0.099842,3.604805,0.617931,-11.982185,bll,66.401048,0.051433,38.165206,J1659.5+4920,254.883221,49.347176
4FGL J1700.0-0122,0.000000,2.543459,0.666799,3.165999,0.404144,-11.664211,X,58.304747,0.112553,23.837485,J1700.3-0119,255.076936,-1.329924
4FGL J1700.2-4237,0.954243,2.342504,0.231801,2.930206,0.002409,-10.460720,fsrq,111.453966,0.142568,-0.138021,J1700.4-4228,255.117551,-42.480499
4FGL J1700.3-4557,0.000000,2.577767,0.292590,3.309567,0.038913,-11.132216,X,73.175447,0.119244,-2.230138,J1700.4-4552,255.112059,-45.882768
4FGL J1700.4-2746,0.000000,2.656217,0.004974,2.940741,0.154537,-11.168876,fsrq,90.783634,0.080112,8.889952,J1700.1-2748,255.045493,-27.813313
4FGL J1700.8-7304,0.301030,2.343495,0.558940,3.395114,0.315734,-12.004586,X,54.169133,0.064630,-18.405146,J1700.6-7303,255.174452,-73.061775
4FGL J1701.3-4924,0.000000,2.416221,0.318922,3.245986,0.078890,-11.253642,X,123.701703,0.083735,-4.524763,J1701.3-4925,255.347787,-49.420283
4FGL J1701.8-2226,0.698970,2.427067,0.218375,3.099365,0.204087,-11.426116,fsrq,62.453013,0.104704,11.776049,J1701.9-2227,255.478209,-22.457618
4FGL J1701.9-4625,0.000000,1.231441,0.506140,3.191111,0.051531,-11.353854,psr-like,39.853933,0.219016,-2.953838,J1702.5-4635,255.647120,-46.586609
4FGL J1702.0-3721,0.000000,1.348812,0.303958,3.300460,0.048484,-11.351208,psr-like,59.616713,0.110885,2.779025,J1701.9-3721,255.495163,-37.356992
4FGL J1702.3-2525,0.000000,2.313667,0.141273,3.343095,0.173215,-11.290349,bll,151.487255,0.048792,9.974801,J1702.1-2524,255.545573,-25.410317
4FGL J1702.5-4803,0.301030,2.314018,0.065504,3.689948,0.066619,-11.556499,bll,30.301355,0.075964,-3.819815,J1702.3-4803,255.597478,-48.050899
4FGL J1703.6-2850,0.477121,2.331084,0.384509,3.128495,0.133605,-11.103218,fsrq,400.513560,0.038889,7.677943,J1703.6-2849,255.902760,-28.825734
4FGL J1704.3-0754,0.000000,1.977564,0.309129,2.914642,0.334024,-11.415837,psr-like,38.026864,0.193603,19.513169,J1704.3-0756,256.090136,-7.939595
4FGL J1704.8-4030,0.000000,2.495573,0.287510,3.451120,0.007200,-10.603393,bll,403.958217,0.033237,0.412545,J1704.8-4030,256.216735,-40.512799
4FGL J1705.1-4748,0.000000,2.806829,0.149764,3.061905,0.070718,-10.937503,fsrq,99.306957,0.117802,-4.055236,J1705.3-4746,256.349406,-47.777561
4FGL J1705.2-3850,0.000000,2.302957,0.586709,3.370690,0.024277,-11.172031,X,124.187485,0.078514,1.391103,J1705.1-3849,256.291344,-38.821155
4FGL J1705.4-4850,0.000000,2.556310,0.448924,3.166720,0.081352,-11.314237,X,91.161649,0.130863,-4.666291,J1705.4-4846,256.362081,-48.782020
4FGL J1705.5+5632,0.000000,2.655258,-0.045082,2.886153,0.599184,-11.827388,fsrq,39.248656,0.110527,36.811484,J1705.5+5632,256.381860,56.545232
4FGL J1705.5+2907,0.301030,2.498761,0.541243,3.054326,0.568865,-12.026369,X,29.389166,0.163848,34.671143,J1705.3+2904,256.344597,29.083035
4FGL J1705.8+2226,0.000000,2.422100,0.270431,3.154279,0.539885,-11.940658,fsrq,32.976878,0.106786,32.675780,J1705.8+2227,256.460761,22.458827
4FGL J1706.2-4950,0.000000,1.476367,0.480170,3.196298,0.094167,-11.282301,psr-like,101.545437,0.093770,-5.403380,J1706.1-4951,256.545330,-49.851725
4FGL J1706.2-4113,0.000000,2.494050,0.234572,3.382789,0.004101,-10.956606,bll,64.090002,0.130664,-0.234986,J1705.6-4123,256.414418,-41.386528
4FGL J1706.4+6428,0.602060,1.779832,0.285091,4.082539,0.581129,-12.415285,bll,27.327868,0.050830,35.529960,J1706.3+6429,256.595575,64.493477
4FGL J1706.5-4023,0.000000,2.636032,0.246079,3.370964,0.003221,-10.779655,bll,106.487349,0.092576,0.184564,J1706.6-4026,256.671539,-40.433665
4FGL J1706.8+1319,0.000000,2.775994,0.103603,2.771228,0.486157,-11.501584,fsrq,53.474073,0.121299,29.088320,J1707.0+1319,256.751723,13.318462
4FGL J1708.2+5519,0.845098,2.205099,0.151443,3.337794,0.595386,-11.774816,bll,157.558711,0.038193,36.540145,J1708.2+5519,257.057230,55.326309
4FGL J1708.3-4127,0.301030,2.019693,0.332344,3.974262,0.011952,-11.517955,bll,33.247026,0.064632,-0.684820,J1708.3-4127,257.090853,-41.460499
4FGL J1708.8-0923,0.000000,2.459940,0.368153,3.230609,0.306170,-11.567515,X,51.626565,0.101834,17.828545,J1708.6-0924,257.168054,-9.400772
4FGL J1709.2-0437,0.000000,2.646213,0.072737,3.077086,0.346019,-11.464727,fsrq,30.147868,0.113654,20.243998,J1709.2-0434,257.321812,-4.582727
4FGL J1709.4-4339,0.000000,2.613578,0.386675,3.486596,0.039624,-11.244916,X,49.419387,0.174434,-2.270865,J1709.9-4344,257.476339,-43.739807
4FGL J1709.4-0328,0.301030,2.292525,0.216259,3.177184,0.353865,-11.256605,bll,192.751363,0.050040,20.723869,J1709.6-0330,257.410165,-3.502878
4FGL J1709.9-0900,0.000000,2.551402,0.597567,3.195967,0.305102,-11.493309,X,86.178365,0.089359,17.764319,J1710.0-0859,257.507373,-8.994323
4FGL J1710.0+4629,0.000000,2.129495,0.201165,3.412778,0.592897,-11.949555,bll,76.829050,0.057703,36.362877,J1710.1+4629,257.525115,46.492425
4FGL J1710.3-3039,0.000000,2.287128,0.559572,3.407500,0.095197,-11.505841,X,81.665943,0.058380,5.462676,J1710.1-3037,257.544183,-30.624485
4FGL J1711.0-3002,0.000000,2.336785,0.710636,3.233733,0.098171,-11.226735,X,238.862579,0.051163,5.633848,J1711.1-3002,257.786674,-30.045036
4FGL J1711.4-2526,0.301030,2.407936,0.452372,3.108178,0.144011,-11.366647,X,95.364705,0.082042,8.280002,J1711.4-2524,257.872145,-25.400785
4FGL J1711.9-1922,0.301030,2.216536,0.314942,3.350237,0.202031,-11.331946,bll,236.543420,0.035222,11.655736,J1711.9-1921,257.988839,-19.354565
4FGL J1711.9-4056,0.477121,1.895795,0.491381,4.129681,0.015887,-11.594079,bll,32.401675,0.059052,-0.910282,J1711.8-4057,257.957709,-40.956854
4FGL J1712.9-4105,0.000000,2.208420,-0.003978,3.720193,0.020160,-11.166701,bll,37.078004,0.055575,-1.155188,J1712.9-4104,258.247101,-41.073040
4FGL J1713.0-0521,0.477121,2.687586,0.215100,2.950557,0.327843,-11.293351,fsrq,68.987874,0.168946,19.137928,J1712.9-0512,258.235676,-5.214640
4FGL J1713.0-4236,0.000000,2.616283,0.107877,3.423650,0.036152,-11.020637,bll,91.272027,0.068393,-2.071835,J1713.1-4234,258.297207,-42.583244
4FGL J1713.6-4902,0.000000,1.668088,0.376599,3.113808,0.102754,-11.560024,psr-like,29.132369,0.114292,-5.897762,J1713.6-4902,258.401691,-49.035726
4FGL J1714.6+3228,0.301030,1.805378,0.054863,3.869870,0.552606,-11.967995,bll,58.481017,0.049132,33.545963,J1714.6+3227,258.657095,32.465291
4FGL J1714.8-3849,0.301030,2.611239,0.202837,3.328629,0.002339,-10.441104,fsrq,419.743430,0.041041,-0.134040,J1714.9-3848,258.734361,-38.811241
4FGL J1714.9-3324,0.477121,2.405367,0.679116,3.517064,0.052659,-11.293734,X,156.990673,0.062147,3.018507,J1715.0-3322,258.752261,-33.381066
4FGL J1714.9-5230,1.113943,1.788004,0.426250,3.106041,0.140403,-11.616054,fsrq,26.816301,0.192107,-8.071157,J1715.1-5228,258.775803,-52.473183
4FGL J1715.5-0836,0.000000,2.611580,0.612193,3.061868,0.291100,-11.709148,X,25.161646,0.263451,16.923830,J1715.0-0836,258.751694,-8.616620
4FGL J1716.1-4342,0.000000,2.597475,0.432447,3.343299,0.055493,-11.289186,X,76.250015,0.103739,-3.181127,J1716.3-4340,259.089353,-43.680998
4FGL J1716.5-5631,0.000000,2.082883,0.262171,2.889373,0.184063,-11.450799,bll,54.986882,0.240757,-10.606513,J1717.0-5633,259.255783,-56.553469
4FGL J1716.9-4152,0.000000,2.533956,0.084324,3.371966,0.038751,-11.019201,bll,82.393734,0.160752,-2.220824,J1717.2-4147,259.313822,-41.786465
4FGL J1717.0-3218,0.477121,2.387072,0.269049,3.457414,0.054648,-11.446252,bll,46.067330,0.100735,3.132669,J1717.6-3224,259.411448,-32.403497
4FGL J1717.6-4404,0.000000,2.576093,0.452145,3.340956,0.063273,-11.232617,X,110.118786,0.085520,-3.627675,J1717.7-4406,259.429751,-44.107853
4FGL J1717.8+1955,0.000000,2.288875,0.110432,3.265095,0.487779,-11.734487,bll,74.106592,0.055613,29.194724,J1717.7+1954,259.446522,19.908677
4FGL J1717.8+3925,0.477121,2.106428,0.530755,3.518874,0.563060,-12.261676,X,38.563753,0.063321,34.267683,J1717.6+3926,259.420786,39.435499
4FGL J1717.8-3906,0.000000,2.574633,0.322549,3.419297,0.013371,-11.110313,X,66.669081,0.088175,-0.766143,J1717.8-3906,259.464389,-39.103777
4FGL J1718.5-4122,0.000000,2.486242,0.175408,3.509760,0.038147,-11.327479,bll,43.035696,0.106339,-2.186194,J1718.5-4122,259.640801,-41.379162
4FGL J1718.5+4237,1.079181,2.436067,0.094127,3.170046,0.566950,-11.785828,fsrq,72.435271,0.066027,34.537825,J1718.5+4237,259.642179,42.626644
4FGL J1718.6-5821,0.000000,2.558360,0.070653,2.952509,0.203697,-11.265151,fsrq,129.413855,0.144359,-11.753239,J1718.5-5819,259.628333,-58.322026
4FGL J1719.0-4038,0.000000,2.312932,0.046311,3.674497,0.032350,-11.320448,bll,32.874037,0.142385,-1.853867,J1719.2-4037,259.806348,-40.621824
4FGL J1719.0-4221,0.000000,2.525247,0.529955,3.331100,0.048683,-11.320920,X,94.031910,0.098764,-2.790425,J1718.8-4220,259.718878,-42.349030
4FGL J1719.1-5348,0.602060,2.268890,0.041327,3.454987,0.161762,-11.617233,bll,41.955310,0.063265,-9.309209,J1719.0-5348,259.759199,-53.803008
4FGL J1719.4-2916,0.000000,2.461897,0.449387,3.187409,0.079576,-11.293350,X,94.234572,0.139927,4.564212,J1719.5-2919,259.877062,-29.331551
4FGL J1719.4-4242,0.301030,2.451305,0.184311,3.402031,0.054434,-11.239832,bll,75.025793,0.107570,-3.120373,J1719.6-4243,259.905436,-42.728594
4FGL J1719.6-4320,0.000000,1.437734,0.348460,3.216564,0.060702,-11.201057,psr-like,79.835183,0.133265,-3.480131,J1719.6-4320,259.920420,-43.342860
4FGL J1720.1-4358,0.000000,2.442942,0.164352,3.391600,0.068116,-11.220254,bll,81.549336,0.079051,-3.905795,J1719.9-4400,259.993531,-44.013247
4FGL J1720.6-2442,0.000000,1.184744,0.316207,3.407285,0.121510,-11.468721,psr-like,72.106331,0.053317,6.979263,J1720.6-2441,260.158454,-24.699116
4FGL J1720.6-2653,0.000000,2.589222,0.157269,3.073538,0.099864,-11.022079,fsrq,128.295204,0.059742,5.731329,J1720.6-2653,260.172755,-26.895217
4FGL J1720.6+0708,0.000000,2.299463,0.357291,3.143382,0.397441,-11.246057,X,399.233834,0.039472,23.418282,J1720.7+0710,260.177803,7.173096
4FGL J1721.3-5257,0.602060,2.364152,0.715427,3.130024,0.158795,-11.492584,X,138.137511,0.072681,-9.136949,J1721.4-5256,260.371945,-52.946588
4FGL J1721.4+1131,0.000000,2.459956,0.029316,3.186833,0.424619,-11.477973,bll,65.228225,0.079614,25.126525,J1721.6+1135,260.404715,11.590758
4FGL J1721.7-3917,0.000000,2.540888,0.334671,3.423361,0.026164,-11.079183,X,120.020260,0.057672,-1.499265,J1721.7-3917,260.447419,-39.293257
4FGL J1722.1-4007,0.301030,1.000000,0.791819,3.384812,0.036846,-11.433872,psr-like,63.508746,0.161104,-2.111622,J1722.7-4006,260.685842,-40.107045
4FGL J1722.1-3205,0.000000,2.324269,0.373312,3.456666,0.044783,-11.238644,bll,117.404195,0.055059,2.566726,J1721.9-3204,260.491315,-32.081836
4FGL J1722.3-4056,0.000000,2.180788,-0.075819,3.788062,0.044255,-11.218269,bll,33.765036,0.104872,-2.536469,J1722.4-4056,260.603504,-40.949272
4FGL J1722.7-3258,0.477121,1.325664,0.585937,3.205437,0.033640,-11.177686,psr-like,52.812459,0.203123,1.927771,J1722.7-3258,260.682136,-32.976031
4FGL J1723.0+2625,0.000000,1.450565,0.415328,2.955609,0.503022,-11.916518,psr-like,38.806694,0.160295,30.200138,J1722.9+2626,260.744465,26.436746
4FGL J1723.1-2859,0.000000,2.635177,0.223518,3.108061,0.071350,-11.118119,fsrq,80.143064,0.165831,4.091540,J1722.9-2904,260.734119,-29.077273
4FGL J1723.5-3342,0.477121,2.595041,0.273591,3.157254,0.023969,-10.857400,fsrq,118.120774,0.076051,1.373447,J1723.6-3341,260.900461,-33.690822
4FGL J1723.6-4126,0.000000,2.302772,0.055543,3.615748,0.052293,-11.376020,bll,46.034568,0.062904,-2.997540,J1723.5-4127,260.890437,-41.450417
4FGL J1723.7+3600,0.477121,2.118298,0.311744,3.444734,0.536793,-12.163421,bll,37.433661,0.070796,32.465558,J1723.7+3600,260.941877,36.003216
4FGL J1724.7-3737,0.000000,2.532415,0.334763,3.334064,0.018207,-11.154611,X,54.864231,0.087682,-1.043237,J1724.7-3739,261.175229,-37.653985
4FGL J1724.8-7854,0.602060,2.011401,0.059076,3.740065,0.383711,-11.906217,bll,34.477192,0.075486,-22.563744,J1724.2-7853,261.061477,-78.883730
4FGL J1725.1-1924,0.000000,2.430880,0.118492,3.240821,0.157050,-11.142888,bll,150.759122,0.046572,9.035708,J1725.1-1924,261.289263,-19.411579
4FGL J1725.5+0840,0.000000,2.495608,-0.034729,3.142775,0.390734,-11.610575,fsrq,34.015403,0.081786,23.000167,J1725.5+0840,261.390698,8.668425
4FGL J1726.2-2903,0.000000,1.480506,0.333425,3.359393,0.061397,-11.216386,psr-like,80.119583,0.102047,3.520008,J1725.9-2908,261.479889,-29.133913
4FGL J1726.2-3207,0.602060,2.306038,0.643149,3.501411,0.031407,-11.453390,X,48.428299,0.088905,1.799810,J1726.2-3206,261.569103,-32.103170
4FGL J1726.8-2659,0.000000,2.342548,0.213539,3.454391,0.079372,-11.291474,bll,77.953712,0.067823,4.552484,J1726.7-2659,261.694614,-26.992214
4FGL J1727.1+5955,0.698970,2.008878,0.008957,3.764647,0.554765,-12.094324,bll,42.362968,0.037863,33.694515,J1727.2+5955,261.813305,59.923251
4FGL J1727.4+0326,0.000000,2.343431,0.332864,3.216972,0.345889,-11.469958,X,156.454417,0.050327,20.236052,J1727.4+0327,261.859857,3.461692
4FGL J1727.6-2304,0.301030,2.196681,0.301718,3.436088,0.114173,-11.263391,bll,160.401979,0.038690,6.555954,J1727.6-2303,261.912964,-23.056250
4FGL J1727.6-0849,0.000000,2.455196,0.210801,3.210411,0.244633,-11.490139,bll,40.078279,0.113488,14.160168,J1727.5-0849,261.899787,-8.825082
4FGL J1727.7-4041,0.000000,2.548465,0.395359,3.166344,0.053927,-11.146995,X,143.667380,0.130497,-3.091287,J1727.2-4034,261.817162,-40.580851
4FGL J1728.0-3550,0.000000,1.049809,0.638233,3.290900,0.010044,-11.103050,psr-like,51.977127,0.136363,-0.575486,J1727.8-3552,261.967806,-35.874420
4FGL J1729.0+6103,0.301030,2.084452,0.622601,3.412440,0.549787,-12.293003,X,36.514525,0.097436,33.352384,J1729.4+6104,262.367718,61.080954
4FGL J1729.1-3503,0.000000,2.330633,0.498076,3.419120,0.006061,-11.214282,X,25.340169,0.070696,-0.347278,J1729.2-3503,262.302650,-35.052903
4FGL J1729.2-2509,0.602060,1.000000,0.699146,3.134526,0.088579,-11.401681,psr-like,47.488126,0.135053,5.081861,J1729.5-2505,262.385615,-25.089134
4FGL J1729.4-2831,0.000000,2.482663,0.605203,3.186656,0.055644,-11.123854,X,166.165948,0.099145,3.189787,J1729.8-2825,262.469471,-28.425123
4FGL J1729.4-2646,0.000000,2.376089,0.732370,3.400715,0.073293,-11.357475,X,102.295576,0.084378,4.203130,J1729.2-2647,262.308251,-26.798030
4FGL J1729.7-4242,0.000000,1.875170,0.228686,3.164739,0.080686,-11.133870,bll,111.361339,0.092414,-4.628020,J1729.6-4240,262.422551,-42.683259
4FGL J1729.9-4148,0.000000,2.379415,0.033459,3.338543,0.072951,-10.968672,bll,212.442573,0.048089,-4.183483,J1729.9-4148,262.480746,-41.805992
4FGL J1730.1-4343,0.000000,2.538373,0.495680,3.310216,0.093121,-11.479503,X,88.380812,0.082881,-5.343201,J1730.4-4347,262.606406,-43.787182
4FGL J1730.3-2913,0.000000,2.518971,0.592147,3.457559,0.047213,-11.430480,X,61.713556,0.114451,2.706105,J1730.2-2910,262.561767,-29.182546
4FGL J1730.4-0359,0.000000,2.151023,0.460260,3.213451,0.275387,-11.097193,X,565.975831,0.027746,15.985099,J1730.4-0359,262.621398,-3.990530
4FGL J1730.5+6018,0.602060,2.760725,0.049289,2.769204,0.547391,-11.600501,fsrq,87.032876,0.129195,33.188229,J1731.1+6022,262.784509,60.368065
4FGL J1730.5-3543,0.000000,1.349238,0.513942,3.216440,0.016559,-10.972161,psr-like,82.108919,0.113429,-0.948795,J1730.5-3543,262.638730,-35.729343
4FGL J1730.8-3806,0.000000,2.378690,0.549995,3.406302,0.042349,-11.315430,X,108.372356,0.093759,-2.427142,J1731.3-3810,262.847370,-38.169992
4FGL J1730.8-1123,0.301030,2.270294,0.104315,3.394586,0.210163,-11.463705,bll,59.403904,0.063074,12.131931,J1730.9-1123,262.731409,-11.391906
4FGL J1731.4-2932,0.000000,2.148036,0.039598,3.835084,0.040100,-11.343108,bll,37.689056,0.076288,2.298206,J1731.4-2932,262.855875,-29.535529
4FGL J1731.6-2904,0.000000,2.044302,0.070204,3.885479,0.043539,-11.363154,bll,55.442141,0.051173,2.495394,J1731.6-2905,262.915184,-29.095824
4FGL J1731.6+0630,0.301030,2.669062,0.469315,2.794891,0.354734,-11.511449,fsrq,64.874852,0.169498,20.777132,J1731.2+0630,262.813707,6.501929
4FGL J1731.9-2800,0.000000,1.000000,0.878280,3.411863,0.052918,-11.358607,psr-like,90.441495,0.109668,3.033422,J1731.9-2800,262.986972,-28.013692
4FGL J1732.0-2659,0.000000,2.333514,0.264709,3.536051,0.061331,-11.294542,bll,77.803139,0.081474,3.516228,J1732.3-2658,263.096305,-26.977945
4FGL J1732.2-4313,0.000000,2.472257,-0.100032,3.449935,0.092625,-11.282925,bll,31.044430,0.086549,-5.314617,J1732.2-4313,263.061010,-43.224469
4FGL J1733.0-2837,0.000000,2.480394,0.007403,3.527713,0.043328,-10.909563,bll,88.194728,0.063978,2.483305,J1733.1-2836,263.296110,-28.604781
4FGL J1733.2-2915,0.000000,2.460000,0.548286,3.549421,0.037681,-11.386008,X,63.037246,0.111157,2.159450,J1733.1-2913,263.277860,-29.225042
4FGL J1733.5-2950,0.000000,2.298524,0.072235,3.599924,0.029865,-11.079402,bll,76.482773,0.053552,1.711384,J1733.6-2951,263.422816,-29.854619
4FGL J1733.6-2431,0.000000,2.485682,0.712255,3.351210,0.081519,-11.443366,X,67.456842,0.099102,4.675856,J1733.3-2429,263.342515,-24.494590
4FGL J1733.9-2220,0.000000,2.700922,0.237895,3.249462,0.098643,-11.370448,fsrq,41.306074,0.105135,5.661014,J1734.2-2220,263.569194,-22.337993
4FGL J1734.0-2933,0.000000,2.353427,0.285732,3.563587,0.031823,-11.275752,bll,65.533965,0.072272,1.823644,J1734.0-2931,263.509095,-29.531806
4FGL J1734.5-2818,0.000000,2.672283,0.214753,3.348935,0.040816,-10.939068,fsrq,133.033885,0.072084,2.339258,J1734.7-2820,263.687270,-28.337421
4FGL J1734.6-2912,0.000000,2.210566,0.080603,3.751191,0.032537,-11.213853,bll,61.355318,0.057622,1.864538,J1734.6-2914,263.671783,-29.236352
4FGL J1735.1-3708,0.301030,2.342042,0.624785,3.391012,0.043507,-11.524775,X,52.213547,0.092563,-2.493580,J1735.1-3708,263.792601,-37.136034
4FGL J1735.2-1640,0.000000,2.262514,0.071006,3.402963,0.147568,-11.455743,bll,52.854158,0.079084,8.486043,J1735.1-1641,263.791374,-16.687714
4FGL J1735.2-2153,0.000000,2.737057,0.261083,3.184791,0.099545,-11.225826,fsrq,74.219490,0.072880,5.712983,J1735.2-2152,263.816846,-21.878598
4FGL J1735.3-0717,0.301030,2.538289,0.179760,3.100735,0.229690,-10.935335,fsrq,330.684494,0.038018,13.278815,J1735.3-0717,263.846039,-7.296451
